group	type	value	Mean	SD
Negative	Metabolism	5852.8027	10628.19832719866	7525.107795880233
Negative	Metabolism	5617.3727	10628.19832719866	7525.107795880233
Negative	Metabolism	2819.7036	10628.19832719866	7525.107795880233
Negative	Metabolism	2611.9918	10628.19832719866	7525.107795880233
Negative	Metabolism	2731.6818	10628.19832719866	7525.107795880233
Negative	Metabolism	2967.7273	10628.19832719866	7525.107795880233
Negative	Metabolism	2476.1391	10628.19832719866	7525.107795880233
Negative	Metabolism	2952.1036	10628.19832719866	7525.107795880233
Negative	Metabolism	2986.0091	10628.19832719866	7525.107795880233
Negative	Metabolism	2795.8	10628.19832719866	7525.107795880233
Negative	Metabolism	2737.5309	10628.19832719866	7525.107795880233
Negative	Metabolism	2528.8245	10628.19832719866	7525.107795880233
Negative	Metabolism	2254.7518	10628.19832719866	7525.107795880233
Negative	Metabolism	2239.0945	10628.19832719866	7525.107795880233
Negative	Metabolism	3004.7736	10628.19832719866	7525.107795880233
Negative	Metabolism	2723.3145	10628.19832719866	7525.107795880233
Negative	Metabolism	5774.1518	10628.19832719866	7525.107795880233
Negative	Metabolism	3628.2273	10628.19832719866	7525.107795880233
Negative	Metabolism	1939.7864	10628.19832719866	7525.107795880233
Negative	Metabolism	3752.1345	10628.19832719866	7525.107795880233
Negative	Metabolism	4047.8082	10628.19832719866	7525.107795880233
Negative	Metabolism	2849.5845	10628.19832719866	7525.107795880233
Negative	Metabolism	2370.5927	10628.19832719866	7525.107795880233
Negative	Metabolism	2553.0473	10628.19832719866	7525.107795880233
Negative	Metabolism	3283.37	10628.19832719866	7525.107795880233
Negative	Metabolism	2627.3055	10628.19832719866	7525.107795880233
Negative	Metabolism	14551.7073	10628.19832719866	7525.107795880233
Negative	Metabolism	15552.2358	10628.19832719866	7525.107795880233
Negative	Metabolism	15454.097	10628.19832719866	7525.107795880233
Negative	Metabolism	14907.2079	10628.19832719866	7525.107795880233
Negative	Metabolism	16032.6045	10628.19832719866	7525.107795880233
Negative	Metabolism	13223.7088	10628.19832719866	7525.107795880233
Negative	Metabolism	14735.093	10628.19832719866	7525.107795880233
Negative	Metabolism	17220.8218	10628.19832719866	7525.107795880233
Negative	Metabolism	10372.5212	10628.19832719866	7525.107795880233
Negative	Metabolism	10993.9506	10628.19832719866	7525.107795880233
Negative	Metabolism	16501.9542	10628.19832719866	7525.107795880233
Negative	Metabolism	13388.8767	10628.19832719866	7525.107795880233
Negative	Metabolism	12309.1912	10628.19832719866	7525.107795880233
Negative	Metabolism	16920.9667	10628.19832719866	7525.107795880233
Negative	Metabolism	18495.7803	10628.19832719866	7525.107795880233
Negative	Metabolism	11265.0639	10628.19832719866	7525.107795880233
Negative	Metabolism	13060.7248	10628.19832719866	7525.107795880233
Negative	Metabolism	13340.7306	10628.19832719866	7525.107795880233
Negative	Metabolism	17451.8609	10628.19832719866	7525.107795880233
Negative	Metabolism	16169.2018	10628.19832719866	7525.107795880233
Negative	Metabolism	13790.3688	10628.19832719866	7525.107795880233
Negative	Metabolism	16505.6342	10628.19832719866	7525.107795880233
Negative	Metabolism	14103.5658	10628.19832719866	7525.107795880233
Negative	Metabolism	15298.4212	10628.19832719866	7525.107795880233
Negative	Metabolism	12350.6358	10628.19832719866	7525.107795880233
Negative	Metabolism	14757.3124	10628.19832719866	7525.107795880233
Negative	Metabolism	14191.5661	10628.19832719866	7525.107795880233
Negative	Metabolism	9365.4997	10628.19832719866	7525.107795880233
Negative	Metabolism	12410.0648	10628.19832719866	7525.107795880233
Negative	Metabolism	16638.9052	10628.19832719866	7525.107795880233
Negative	Metabolism	14813.0215	10628.19832719866	7525.107795880233
Negative	Metabolism	17878.193	10628.19832719866	7525.107795880233
Negative	Metabolism	11417.0145	10628.19832719866	7525.107795880233
Negative	Metabolism	13708.2503	10628.19832719866	7525.107795880233
Negative	Metabolism	12397.75	10628.19832719866	7525.107795880233
Negative	Metabolism	17005.0303	10628.19832719866	7525.107795880233
Negative	Metabolism	8899.2861	10628.19832719866	7525.107795880233
Negative	Metabolism	14486.5288	10628.19832719866	7525.107795880233
Negative	Metabolism	9714.9182	10628.19832719866	7525.107795880233
Negative	Metabolism	12334.575	10628.19832719866	7525.107795880233
Negative	Metabolism	10429.365	10628.19832719866	7525.107795880233
Negative	Metabolism	9625.66	10628.19832719866	7525.107795880233
Negative	Metabolism	8627.1783	10628.19832719866	7525.107795880233
Negative	Metabolism	10565.7667	10628.19832719866	7525.107795880233
Negative	Metabolism	7972.1883	10628.19832719866	7525.107795880233
Negative	Metabolism	12540.0817	10628.19832719866	7525.107795880233
Negative	Metabolism	12347.3367	10628.19832719866	7525.107795880233
Negative	Metabolism	2936.16	10628.19832719866	7525.107795880233
Negative	Metabolism	4883.0983	10628.19832719866	7525.107795880233
Negative	Metabolism	10988.39	10628.19832719866	7525.107795880233
Negative	Metabolism	5411.8333	10628.19832719866	7525.107795880233
Negative	Metabolism	4439.0133	10628.19832719866	7525.107795880233
Negative	Metabolism	10784.0567	10628.19832719866	7525.107795880233
Negative	Metabolism	10944.6183	10628.19832719866	7525.107795880233
Negative	Metabolism	3152.6517	10628.19832719866	7525.107795880233
Negative	Metabolism	6325.405	10628.19832719866	7525.107795880233
Negative	Metabolism	9956.245	10628.19832719866	7525.107795880233
Negative	Metabolism	12855.8817	10628.19832719866	7525.107795880233
Negative	Metabolism	8637.865	10628.19832719866	7525.107795880233
Negative	Metabolism	11386.0033	10628.19832719866	7525.107795880233
Negative	Metabolism	12968.8033	10628.19832719866	7525.107795880233
Negative	Metabolism	10774.535	10628.19832719866	7525.107795880233
Negative	Metabolism	9997.105	10628.19832719866	7525.107795880233
Negative	Metabolism	5014.235	10628.19832719866	7525.107795880233
Negative	Metabolism	12788.1833	10628.19832719866	7525.107795880233
Negative	Metabolism	11367.065	10628.19832719866	7525.107795880233
Negative	Metabolism	1988.24	10628.19832719866	7525.107795880233
Negative	Metabolism	4525.175	10628.19832719866	7525.107795880233
Negative	Metabolism	10035.105	10628.19832719866	7525.107795880233
Negative	Metabolism	6678.3933	10628.19832719866	7525.107795880233
Negative	Metabolism	6530.1	10628.19832719866	7525.107795880233
Negative	Metabolism	4831.0983	10628.19832719866	7525.107795880233
Negative	Metabolism	6356.2817	10628.19832719866	7525.107795880233
Negative	Metabolism	5651.9983	10628.19832719866	7525.107795880233
Negative	Metabolism	9019.8517	10628.19832719866	7525.107795880233
Negative	Metabolism	2050.9317	10628.19832719866	7525.107795880233
Negative	Metabolism	10346.2533	10628.19832719866	7525.107795880233
Negative	Metabolism	2459.105	10628.19832719866	7525.107795880233
Negative	Metabolism	8068.8422	10628.19832719866	7525.107795880233
Negative	Metabolism	8511.9022	10628.19832719866	7525.107795880233
Negative	Metabolism	7322.4111	10628.19832719866	7525.107795880233
Negative	Metabolism	5472.9022	10628.19832719866	7525.107795880233
Negative	Metabolism	7874.1756	10628.19832719866	7525.107795880233
Negative	Metabolism	4452.2589	10628.19832719866	7525.107795880233
Negative	Metabolism	9084.4111	10628.19832719866	7525.107795880233
Negative	Metabolism	11789.0378	10628.19832719866	7525.107795880233
Negative	Metabolism	4088.6222	10628.19832719866	7525.107795880233
Negative	Metabolism	4223.2533	10628.19832719866	7525.107795880233
Negative	Metabolism	7958.2622	10628.19832719866	7525.107795880233
Negative	Metabolism	7403.4878	10628.19832719866	7525.107795880233
Negative	Metabolism	6690.4889	10628.19832719866	7525.107795880233
Negative	Metabolism	7389.9856	10628.19832719866	7525.107795880233
Negative	Metabolism	10144.3511	10628.19832719866	7525.107795880233
Negative	Metabolism	4508.0244	10628.19832719866	7525.107795880233
Negative	Metabolism	6570.4333	10628.19832719866	7525.107795880233
Negative	Metabolism	8108.9911	10628.19832719866	7525.107795880233
Negative	Metabolism	12447.4667	10628.19832719866	7525.107795880233
Negative	Metabolism	6344.6756	10628.19832719866	7525.107795880233
Negative	Metabolism	7659.4078	10628.19832719866	7525.107795880233
Negative	Metabolism	11055.3478	10628.19832719866	7525.107795880233
Negative	Metabolism	8698.0778	10628.19832719866	7525.107795880233
Negative	Metabolism	9521.4944	10628.19832719866	7525.107795880233
Negative	Metabolism	6861.6833	10628.19832719866	7525.107795880233
Negative	Metabolism	9000.8078	10628.19832719866	7525.107795880233
Negative	Metabolism	8500.8678	10628.19832719866	7525.107795880233
Negative	Metabolism	3491.2689	10628.19832719866	7525.107795880233
Negative	Metabolism	6131.6256	10628.19832719866	7525.107795880233
Negative	Metabolism	7164.6956	10628.19832719866	7525.107795880233
Negative	Metabolism	5723.6833	10628.19832719866	7525.107795880233
Negative	Metabolism	8429.7478	10628.19832719866	7525.107795880233
Negative	Metabolism	4282.4111	10628.19832719866	7525.107795880233
Negative	Metabolism	5474.4378	10628.19832719866	7525.107795880233
Negative	Metabolism	6059.5889	10628.19832719866	7525.107795880233
Negative	Metabolism	7927.5133	10628.19832719866	7525.107795880233
Negative	Metabolism	3617.4322	10628.19832719866	7525.107795880233
Negative	Metabolism	7650.9233	10628.19832719866	7525.107795880233
Negative	Metabolism	4039.8444	10628.19832719866	7525.107795880233
Negative	Metabolism	14506.8431	10628.19832719866	7525.107795880233
Negative	Metabolism	15240.9597	10628.19832719866	7525.107795880233
Negative	Metabolism	15330.5177	10628.19832719866	7525.107795880233
Negative	Metabolism	15029.7626	10628.19832719866	7525.107795880233
Negative	Metabolism	15812.6663	10628.19832719866	7525.107795880233
Negative	Metabolism	13495.9374	10628.19832719866	7525.107795880233
Negative	Metabolism	14300.7349	10628.19832719866	7525.107795880233
Negative	Metabolism	16658.308	10628.19832719866	7525.107795880233
Negative	Metabolism	10604.882	10628.19832719866	7525.107795880233
Negative	Metabolism	11673.7737	10628.19832719866	7525.107795880233
Negative	Metabolism	16303.1423	10628.19832719866	7525.107795880233
Negative	Metabolism	13707.4663	10628.19832719866	7525.107795880233
Negative	Metabolism	12660.6783	10628.19832719866	7525.107795880233
Negative	Metabolism	16921.7714	10628.19832719866	7525.107795880233
Negative	Metabolism	18208.3691	10628.19832719866	7525.107795880233
Negative	Metabolism	11514.9214	10628.19832719866	7525.107795880233
Negative	Metabolism	13414.8623	10628.19832719866	7525.107795880233
Negative	Metabolism	13006.298	10628.19832719866	7525.107795880233
Negative	Metabolism	16894.7663	10628.19832719866	7525.107795880233
Negative	Metabolism	14854.8171	10628.19832719866	7525.107795880233
Negative	Metabolism	13824.0303	10628.19832719866	7525.107795880233
Negative	Metabolism	16012.4529	10628.19832719866	7525.107795880233
Negative	Metabolism	13613.8829	10628.19832719866	7525.107795880233
Negative	Metabolism	15032.0003	10628.19832719866	7525.107795880233
Negative	Metabolism	12652.33	10628.19832719866	7525.107795880233
Negative	Metabolism	14287.2246	10628.19832719866	7525.107795880233
Negative	Metabolism	13897.0037	10628.19832719866	7525.107795880233
Negative	Metabolism	9640.194	10628.19832719866	7525.107795880233
Negative	Metabolism	12763.4083	10628.19832719866	7525.107795880233
Negative	Metabolism	16711.646	10628.19832719866	7525.107795880233
Negative	Metabolism	14741.9426	10628.19832719866	7525.107795880233
Negative	Metabolism	17416.5063	10628.19832719866	7525.107795880233
Negative	Metabolism	12221.3817	10628.19832719866	7525.107795880233
Negative	Metabolism	13841.6923	10628.19832719866	7525.107795880233
Negative	Metabolism	12713.2926	10628.19832719866	7525.107795880233
Negative	Metabolism	16247.4537	10628.19832719866	7525.107795880233
Negative	Metabolism	9381.792	10628.19832719866	7525.107795880233
Negative	Metabolism	14476.4483	10628.19832719866	7525.107795880233
Negative	Metabolism	10088.7714	10628.19832719866	7525.107795880233
Negative	Metabolism	25092.335	10628.19832719866	7525.107795880233
Negative	Metabolism	26197.615	10628.19832719866	7525.107795880233
Negative	Metabolism	25453.525	10628.19832719866	7525.107795880233
Negative	Metabolism	25211.5333	10628.19832719866	7525.107795880233
Negative	Metabolism	25694.6633	10628.19832719866	7525.107795880233
Negative	Metabolism	23966.6033	10628.19832719866	7525.107795880233
Negative	Metabolism	23901.78	10628.19832719866	7525.107795880233
Negative	Metabolism	26180.2383	10628.19832719866	7525.107795880233
Negative	Metabolism	23070.2767	10628.19832719866	7525.107795880233
Negative	Metabolism	21590.2767	10628.19832719866	7525.107795880233
Negative	Metabolism	26180.3583	10628.19832719866	7525.107795880233
Negative	Metabolism	23160.16	10628.19832719866	7525.107795880233
Negative	Metabolism	23130.0883	10628.19832719866	7525.107795880233
Negative	Metabolism	27252.43	10628.19832719866	7525.107795880233
Negative	Metabolism	27477.36	10628.19832719866	7525.107795880233
Negative	Metabolism	21715.2633	10628.19832719866	7525.107795880233
Negative	Metabolism	23546.1983	10628.19832719866	7525.107795880233
Negative	Metabolism	24988.675	10628.19832719866	7525.107795880233
Negative	Metabolism	26467.505	10628.19832719866	7525.107795880233
Negative	Metabolism	26301.2667	10628.19832719866	7525.107795880233
Negative	Metabolism	25388.9433	10628.19832719866	7525.107795880233
Negative	Metabolism	26276.485	10628.19832719866	7525.107795880233
Negative	Metabolism	24822.805	10628.19832719866	7525.107795880233
Negative	Metabolism	24063.8817	10628.19832719866	7525.107795880233
Negative	Metabolism	22432.9733	10628.19832719866	7525.107795880233
Negative	Metabolism	23316.4783	10628.19832719866	7525.107795880233
Negative	Metabolism	22597.7667	10628.19832719866	7525.107795880233
Negative	Metabolism	22133.7583	10628.19832719866	7525.107795880233
Negative	Metabolism	23654.0283	10628.19832719866	7525.107795880233
Negative	Metabolism	26962.405	10628.19832719866	7525.107795880233
Negative	Metabolism	24607.4783	10628.19832719866	7525.107795880233
Negative	Metabolism	27323.855	10628.19832719866	7525.107795880233
Negative	Metabolism	22660.47	10628.19832719866	7525.107795880233
Negative	Metabolism	23926.2333	10628.19832719866	7525.107795880233
Negative	Metabolism	24169.4483	10628.19832719866	7525.107795880233
Negative	Metabolism	25685.4617	10628.19832719866	7525.107795880233
Negative	Metabolism	20931.5917	10628.19832719866	7525.107795880233
Negative	Metabolism	24898.5183	10628.19832719866	7525.107795880233
Negative	Metabolism	21883.425	10628.19832719866	7525.107795880233
Negative	Metabolism	21950.9593	10628.19832719866	7525.107795880233
Negative	Metabolism	21977.5579	10628.19832719866	7525.107795880233
Negative	Metabolism	21244.9214	10628.19832719866	7525.107795880233
Negative	Metabolism	20045.9636	10628.19832719866	7525.107795880233
Negative	Metabolism	21535.8179	10628.19832719866	7525.107795880233
Negative	Metabolism	18493.5964	10628.19832719866	7525.107795880233
Negative	Metabolism	22692.0736	10628.19832719866	7525.107795880233
Negative	Metabolism	23115.1093	10628.19832719866	7525.107795880233
Negative	Metabolism	20465.1107	10628.19832719866	7525.107795880233
